('010110000', '001001001'): 2
('100000110', '001001001'): 4
('100010010', '001001001'): 2
('100010100', '001001001'): 1
('100100010', '001001001'): 4
('100100100', '001001001'): 4
('100110000', '001001001'): 2
('110000010', '001001001'): 4
('110000100', '001001001'): 4
('110010000', '001001001'): 2
('110100000', '001001001'): 4
('000010101', '001001010'): 8
('000100101', '001001010'): 4
('000110001', '001001010'): 8
('000110100', '001001010'): 8
('010000101', '001001010'): 4
('010010001', '001001010'): 2
('010010100', '001001010'): 0
('010100001', '001001010'): 4
('010100100', '001001010'): 4
('010110000', '001001010'): 0
('100000101', '001001010'): 4
('100010001', '001001010'): 2
('100010100', '001001010'): 0
('100100001', '001001010'): 4
('100100100', '001001010'): 4
('100110000', '001001010'): 0
('110000001', '001001010'): 5
('110000100', '001001010'): 4
('110010000', '001001010'): 5
('110100000', '001001010'): 4
('010110100', '001001011'): None
('100110100', '001001011'): None
('110010100', '001001011'): None
('110100100', '001001011'): None
('110110000', '001001011'): None
('000010011', '001001100'): 8
('000100011', '001001100'): 4
('000110001', '001001100'): 8
('000110010', '001001100'): 8
('010000011', '001001100'): 4
('010010001', '001001100'): 8
('010010010', '001001100'): 0
('010100001', '001001100'): 4
('010100010', '001001100'): 4
('010110000', '001001100'): 0
('100000011', '001001100'): 4
('100010001', '001001100'): 1
('100010010', '001001100'): 0
('100100001', '001001100'): 4
('100100010', '001001100'): 4
('100110000', '001001100'): 0
('110000001', '001001100'): 5
('110000010', '001001100'): 4
('110010000', '001001100'): 5
('110100000', '001001100'): 4
('010110010', '001001101'): None
('100110010', '001001101'): None
('110010010', '001001101'): None
('110100010', '001001101'): None
('110110000', '001001101'): None
('010110001', '001001110'): None
('100110001', '001001110'): None
('110010001', '001001110'): None
('110100001', '001001110'): 4
('110110000', '001001110'): None
('000000011', '001010000'): 8
('000000101', '001010000'): 8
('000000110', '001010000'): 8
('000001001', '001010000'): 8
('000001010', '001010000'): 8
('000001100', '001010000'): 8
('000100001', '001010000'): 8
('000100010', '001010000'): 8
('000100100', '001010000'): 8
('000101000', '001010000'): 8
('010000001', '001010000'): 5
('010000010', '001010000'): 8
('010000100', '001010000'): 8
('010001000', '001010000'): 5
('010100000', '001010000'): 3
('100000001', '001010000'): 7
('100000010', '001010000'): 7
('100000100', '001010000'): 7
('100001000', '001010000'): 7
('100100000', '001010000'): 7
('110000000', '001010000'): 2
('000001110', '001010001'): 8
('000100110', '001010001'): 8
('000101010', '001010001'): 8
('000101100', '001010001'): 8
('010000110', '001010001'): 5
('010001010', '001010001'): 2
('010001100', '001010001'): 8
('010100010', '001010001'): 2
('010100100', '001010001'): 8
('010101000', '001010001'): 2
('100000110', '001010001'): 3
('100001010', '001010001'): 2
('100001100', '001010001'): 1
('100100010', '001010001'): 2
('100100100', '001010001'): 1
('100101000', '001010001'): 2
('110000010', '001010001'): 2
('110000100', '001010001'): 5
('110001000', '001010001'): 2
('110100000', '001010001'): 2
('000001101', '001010010'): 8
('000100101', '001010010'): 8
('000101001', '001010010'): 8
('000101100', '001010010'): 8
('010000101', '001010010'): 5
('010001001', '001010010'): 2
('010001100', '001010010'): 0
('010100001', '001010010'): 2
('010100100', '001010010'): 0
('010101000', '001010010'): 0
('100000101', '001010010'): 3
('100001001', '001010010'): 2
('100001100', '001010010'): 0
('100100001', '001010010'): 2
('100100100', '001010010'): 0
('100101000', '001010010'): 0
('110000001', '001010010'): 5
('110000100', '001010010'): 0
('110001000', '001010010'): 5
('110100000', '001010010'): 3
('010101100', '001010011'): None
('100101100', '001010011'): None
('110001100', '001010011'): 5
('110100100', '001010011'): None
('110101000', '001010011'): None
('000001011', '001010100'): 8
('000100011', '001010100'): 8
('000101001', '001010100'): 8
('000101010', '001010100'): 8
('010000011', '001010100'): 8
('010001001', '001010100'): 8
('010001010', '001010100'): 0
('010100001', '001010100'): 8
('010100010', '001010100'): 0
('010101000', '001010100'): 0
('100000011', '001010100'): 3
('100001001', '001010100'): 1
('100001010', '001010100'): 0
('100100001', '001010100'): 1
('100100010', '001010100'): 0
('100101000', '001010100'): 0
('110000001', '001010100'): 3
('110000010', '001010100'): 0
('110001000', '001010100'): 0
('110100000', '001010100'): 0
('010101010', '001010101'): None
('100101010', '001010101'): None
('110001010', '001010101'): None
('110100010', '001010101'): None
('110101000', '001010101'): None
('010101001', '001010110'): None
('100101001', '001010110'): None
('110001001', '001010110'): None
('110100001', '001010110'): None
('110101000', '001010110'): None
('000000111', '001011000'): 8
('000100011', '001011000'): 8
('000100101', '001011000'): 8
('000100110', '001011000'): 8
('010000011', '001011000'): 2
('010000101', '001011000'): 8
('010000110', '001011000'): 0
('010100001', '001011000'): 8
('010100010', '001011000'): 0
('010100100', '001011000'): 0
('100000011', '001011000'): 2
('100000101', '001011000'): 1
('100000110', '001011000'): 0
('100100001', '001011000'): 2
('100100010', '001011000'): 0
('100100100', '001011000'): 0
('110000001', '001011000'): 5
('110000010', '001011000'): 5
('110000100', '001011000'): 0
('110100000', '001011000'): 2
('010100110', '001011001'): None
('100100110', '001011001'): None
('110000110', '001011001'): None
('110100010', '001011001'): None
('110100100', '001011001'): None
('010100101', '001011010'): 8
('100100101', '001011010'): None
('110000101', '001011010'): 5
('110100001', '001011010'): 2
('110100100', '001011010'): None
('010100011', '001011100'): None
('100100011', '001011100'): None
('110000011', '001011100'): None
('110100001', '001011100'): None
('110100010', '001011100'): None
('000000011', '001100000'): 8
('000000101', '001100000'): 8
('000000110', '001100000'): 8
('000001001', '001100000'): 8
('000001010', '001100000'): 8
('000001100', '001100000'): 8
('000010001', '001100000'): 8
('000010010', '001100000'): 8
('000010100', '001100000'): 8
('000011000', '001100000'): 8
('010000001', '001100000'): 8
('010000010', '001100000'): 8
('010000100', '001100000'): 8
('010001000', '001100000'): 4
('010010000', '001100000'): 3
('100000001', '001100000'): 7
('100000010', '001100000'): 7
('100000100', '001100000'): 7
('100001000', '001100000'): 7
('100010000', '001100000'): 7
('110000000', '001100000'): 2
('000001110', '001100001'): 4
('000010110', '001100001'): 8
('000011010', '001100001'): 8
('000011100', '001100001'): 8
('010000110', '001100001'): 4
('010001010', '001100001'): 4
('010001100', '001100001'): 4
('010010010', '001100001'): 2
('010010100', '001100001'): 8
('010011000', '001100001'): 2
('100000110', '001100001'): 4
('100001010', '001100001'): 4
('100001100', '001100001'): 4
('100010010', '001100001'): 2
('100010100', '001100001'): 1
('100011000', '001100001'): 2
('110000010', '001100001'): 3
('110000100', '001100001'): 3
('110001000', '001100001'): 2
('110010000', '001100001'): 3
('000001101', '001100010'): 4
('000010101', '001100010'): 8
('000011001', '001100010'): 8
('000011100', '001100010'): 8
('010000101', '001100010'): 4
('010001001', '001100010'): 4
('010001100', '001100010'): 4
('010010001', '001100010'): 2
('010010100', '001100010'): 0
('010011000', '001100010'): 0
('100000101', '001100010'): 4
('100001001', '001100010'): 4
('100001100', '001100010'): 4
('100010001', '001100010'): 2
('100010100', '001100010'): 0
('100011000', '001100010'): 0
('110000001', '001100010'): 3
('110000100', '001100010'): 4
('110001000', '001100010'): 4
('110010000', '001100010'): 0
('010011100', '001100011'): None
('100011100', '001100011'): None
('110001100', '001100011'): None
('110010100', '001100011'): 3
('110011000', '001100011'): 2
('000001011', '001100100'): 4
('000010011', '001100100'): 8
('000011001', '001100100'): 8
('000011010', '001100100'): 8
('010000011', '001100100'): 4
('010001001', '001100100'): 4
('010001010', '001100100'): 4
('010010001', '001100100'): 8
('010010010', '001100100'): 0
('010011000', '001100100'): 0
('100000011', '001100100'): 4
('100001001', '001100100'): 4
('100001010', '001100100'): 4
('100010001', '001100100'): 1
('100010010', '001100100'): 0
('100011000', '001100100'): 0
('110000001', '001100100'): 1
('110000010', '001100100'): 4
('110001000', '001100100'): 1
('110010000', '001100100'): 3
('010011010', '001100101'): None
('100011010', '001100101'): None
('110001010', '001100101'): 4
('110010010', '001100101'): None
('110011000', '001100101'): 1
('010011001', '001100110'): None
('100011001', '001100110'): None
('110001001', '001100110'): None
('110010001', '001100110'): None
('110011000', '001100110'): 0
('000000111', '001101000'): 4
('000010011', '001101000'): 8
('000010101', '001101000'): 8
('000010110', '001101000'): 8
('010000011', '001101000'): 4
('010000101', '001101000'): 4
('010000110', '001101000'): 4
('010010001', '001101000'): 2
('010010010', '001101000'): 0
('010010100', '001101000'): 0
('100000011', '001101000'): 4
('100000101', '001101000'): 4
('100000110', '001101000'): 4
('100010001', '001101000'): 2
('100010010', '001101000'): 0
('100010100', '001101000'): 0
('110000001', '001101000'): 2
('110000010', '001101000'): 2
('110000100', '001101000'): 1
('110010000', '001101000'): 0
('010010110', '001101001'): None
('100010110', '001101001'): None
('110000110', '001101001'): None
('110010010', '001101001'): None
('110010100', '001101001'): None
('010010101', '001101010'): None
('100010101', '001101010'): None
('110000101', '001101010'): 4
('110010001', '001101010'): None
('110010100', '001101010'): 0
('010010011', '001101100'): None
('100010011', '001101100'): None
('110000011', '001101100'): 4
('110010001', '001101100'): None
('110010010', '001101100'): None
('000000111', '001110000'): 8
('000001011', '001110000'): 8
('000001101', '001110000'): 8
('000001110', '001110000'): 8
('010000011', '001110000'): 2
('010000101', '001110000'): 8
('010000110', '001110000'): 0
('010001001', '001110000'): 2
('010001010', '001110000'): 0
('010001100', '001110000'): 0
('100000011', '001110000'): 2
('100000101', '001110000'): 1
('100000110', '001110000'): 0
('100001001', '001110000'): 2
('100001010', '001110000'): 0
('100001100', '001110000'): 0
('110000001', '001110000'): 3
('110000010', '001110000'): 3
('110000100', '001110000'): 0
('110001000', '001110000'): 2
('010001110', '001110001'): None
('100001110', '001110001'): None
('110000110', '001110001'): None
('110001010', '001110001'): None
('110001100', '001110001'): 1
('010001101', '001110010'): None
('100001101', '001110010'): None
('110000101', '001110010'): 3
('110001001', '001110010'): 2
('110001100', '001110010'): None
('010001011', '001110100'): None
('100001011', '001110100'): None
('110000011', '001110100'): None
('110001001', '001110100'): None
('110001010', '001110100'): None
('010000111', '001111000'): None
('100000111', '001111000'): None
('110000011', '001111000'): None
('110000101', '001111000'): None
('110000110', '001111000'): None
('000000001', '010000000'): 6
('000000010', '010000000'): 8
('000000100', '010000000'): 6
('000001000', '010000000'): 8
('000010000', '010000000'): 6
('000100000', '010000000'): 6
('001000000', '010000000'): 5
('100000000', '010000000'): 6
('000000110', '010000001'): 8
('000001010', '010000001'): 8
('000001100', '010000001'): 8
('000010010', '010000001'): 8
('000010100', '010000001'): 8
('000011000', '010000001'): 8
('000100010', '010000001'): 8
('000100100', '010000001'): 8
('000101000', '010000001'): 8
('000110000', '010000001'): 8
('001000010', '010000001'): 8
('001000100', '010000001'): 8
('001001000', '010000001'): 8
('001010000', '010000001'): 8
('001100000', '010000001'): 8
('100000010', '010000001'): 6
('100000100', '010000001'): 6
('100001000', '010000001'): 6
('100010000', '010000001'): 6
('100100000', '010000001'): 4
('101000000', '010000001'): 2
('000000101', '010000010'): 8
('000001001', '010000010'): 8
('000001100', '010000010'): 8
('000010001', '010000010'): 8
('000010100', '010000010'): 8
('000011000', '010000010'): 8
('000100001', '010000010'): 8
('000100100', '010000010'): 8
('000101000', '010000010'): 8
('000110000', '010000010'): 8
('001000001', '010000010'): 8
('001000100', '010000010'): 8
('001001000', '010000010'): 8
('001010000', '010000010'): 8
('001100000', '010000010'): 8
('100000001', '010000010'): 6
('100000100', '010000010'): 6
('100001000', '010000010'): 6
('100010000', '010000010'): 5
('100100000', '010000010'): 6
('101000000', '010000010'): 0
('000011100', '010000011'): 6
('000101100', '010000011'): 4
('000110100', '010000011'): 6
('000111000', '010000011'): 2
('001001100', '010000011'): 4
('001010100', '010000011'): 8
('001011000', '010000011'): 2
('001100100', '010000011'): 4
('001101000', '010000011'): 4
('001110000', '010000011'): 2
('100001100', '010000011'): 4
('100010100', '010000011'): 6
('100011000', '010000011'): 6
('100100100', '010000011'): 4
('100101000', '010000011'): 4
('100110000', '010000011'): 6
('101000100', '010000011'): 4
('101001000', '010000011'): 4
('101010000', '010000011'): 2
('101100000', '010000011'): 4
('000000011', '010000100'): 8
('000001001', '010000100'): 8
('000001010', '010000100'): 8
('000010001', '010000100'): 8
('000010010', '010000100'): 8
('000011000', '010000100'): 8
('000100001', '010000100'): 8
('000100010', '010000100'): 8
('000101000', '010000100'): 8
('000110000', '010000100'): 8
('001000001', '010000100'): 8
('001000010', '010000100'): 8
('001001000', '010000100'): 8
('001010000', '010000100'): 8
('001100000', '010000100'): 8
('100000001', '010000100'): 6
('100000010', '010000100'): 6
('100001000', '010000100'): 6
('100010000', '010000100'): 6
('100100000', '010000100'): 6
('101000000', '010000100'): 0
('000011010', '010000101'): 6
('000101010', '010000101'): 4
('000110010', '010000101'): 6
('000111000', '010000101'): 6
('001001010', '010000101'): 4
('001010010', '010000101'): 8
('001011000', '010000101'): 8
('001100010', '010000101'): 4
('001101000', '010000101'): 4
('001110000', '010000101'): 8
('100001010', '010000101'): 4
('100010010', '010000101'): 6
('100011000', '010000101'): 6
('100100010', '010000101'): 4
('100101000', '010000101'): 4
('100110000', '010000101'): 6
('101000010', '010000101'): 4
('101001000', '010000101'): 4
('101010000', '010000101'): 3
('101100000', '010000101'): 3
('000011001', '010000110'): 6
('000101001', '010000110'): 4
('000110001', '010000110'): 6
('000111000', '010000110'): 0
('001001001', '010000110'): 4
('001010001', '010000110'): 8
('001011000', '010000110'): 0
('001100001', '010000110'): 4
('001101000', '010000110'): 4
('001110000', '010000110'): 0
('100001001', '010000110'): 4
('100010001', '010000110'): 6
('100011000', '010000110'): 6
('100100001', '010000110'): 4
('100101000', '010000110'): 4
('100110000', '010000110'): 6
('101000001', '010000110'): 4
('101001000', '010000110'): 4
('101010000', '010000110'): 5
('101100000', '010000110'): 4
('001111000', '010000111'): None
('100111000', '010000111'): None
('101011000', '010000111'): None
('101101000', '010000111'): None
('101110000', '010000111'): None
('000000011', '010001000'): 8
('000000101', '010001000'): 8
('000000110', '010001000'): 8
('000010001', '010001000'): 8
('000010010', '010001000'): 8
('000010100', '010001000'): 8
('000100001', '010001000'): 8
('000100010', '010001000'): 8
('000100100', '010001000'): 8
('000110000', '010001000'): 8
('001000001', '010001000'): 8
('001000010', '010001000'): 8
('001000100', '010001000'): 8
('001010000', '010001000'): 8
('001100000', '010001000'): 8
('100000001', '010001000'): 5
('100000010', '010001000'): 6
('100000100', '010001000'): 5
('100010000', '010001000'): 6
('100100000', '010001000'): 6
('101000000', '010001000'): 0
('000010110', '010001001'): 6
('000100110', '010001001'): 4
('000110010', '010001001'): 2
('000110100', '010001001'): 6
('001000110', '010001001'): 4
('001010010', '010001001'): 2
('001010100', '010001001'): 8
('001100010', '010001001'): 4
('001100100', '010001001'): 4
('001110000', '010001001'): 2
('100000110', '010001001'): 4
('100010010', '010001001'): 6
('100010100', '010001001'): 6
('100100010', '010001001'): 4
('100100100', '010001001'): 4
('100110000', '010001001'): 6
('101000010', '010001001'): 4
('101000100', '010001001'): 4
('101010000', '010001001'): 2
('101100000', '010001001'): 4
('000010101', '010001010'): 6
('000100101', '010001010'): 4
('000110001', '010001010'): 2
('000110100', '010001010'): 0
('001000101', '010001010'): 4
('001010001', '010001010'): 2
('001010100', '010001010'): 0
('001100001', '010001010'): 4
('001100100', '010001010'): 4
('001110000', '010001010'): 0
('100000101', '010001010'): 4
('100010001', '010001010'): 6
('100010100', '010001010'): 6
('100100001', '010001010'): 4
('100100100', '010001010'): 4
('100110000', '010001010'): 6
('101000001', '010001010'): 4
('101000100', '010001010'): 4
('101010000', '010001010'): 0
('101100000', '010001010'): 4
('001110100', '010001011'): None
('100110100', '010001011'): None
('101010100', '010001011'): None
('101100100', '010001011'): None
('101110000', '010001011'): None
('000010011', '010001100'): 6
('000100011', '010001100'): 4
('000110001', '010001100'): 6
('000110010', '010001100'): 0
('001000011', '010001100'): 4
('001010001', '010001100'): 8
('001010010', '010001100'): 0
('001100001', '010001100'): 4
('001100010', '010001100'): 4
('001110000', '010001100'): 0
('100000011', '010001100'): 4
('100010001', '010001100'): 6
('100010010', '010001100'): 6
('100100001', '010001100'): 4
('100100010', '010001100'): 4
('100110000', '010001100'): 6
('101000001', '010001100'): 4
('101000010', '010001100'): 4
('101010000', '010001100'): 0
('101100000', '010001100'): 4
('001110010', '010001101'): None
('100110010', '010001101'): None
('101010010', '010001101'): None
('101100010', '010001101'): None
('101110000', '010001101'): 1
('001110001', '010001110'): None
('100110001', '010001110'): None
('101010001', '010001110'): None
('101100001', '010001110'): None
('101110000', '010001110'): None
('000000011', '010010000'): 8
('000000101', '010010000'): 8
('000000110', '010010000'): 8
('000001001', '010010000'): 8
('000001010', '010010000'): 8
('000001100', '010010000'): 8
('000100001', '010010000'): 8
('000100010', '010010000'): 8
('000100100', '010010000'): 8
('000101000', '010010000'): 8
('001000001', '010010000'): 8
('001000010', '010010000'): 8
('001000100', '010010000'): 8
('001001000', '010010000'): 8
('001100000', '010010000'): 8
('100000001', '010010000'): 6
('100000010', '010010000'): 6
('100000100', '010010000'): 6
('100001000', '010010000'): 6
('100100000', '010010000'): 3
('101000000', '010010000'): 5
('000001110', '010010001'): 6
('000100110', '010010001'): 6
('000101010', '010010001'): 2
('000101100', '010010001'): 6
('001000110', '010010001'): 8
('001001010', '010010001'): 2
('001001100', '010010001'): 8
('001100010', '010010001'): 2
('001100100', '010010001'): 8
('001101000', '010010001'): 2
('100000110', '010010001'): 6
('100001010', '010010001'): 6
('100001100', '010010001'): 6
('100100010', '010010001'): 6
('100100100', '010010001'): 6
('100101000', '010010001'): 6
('101000010', '010010001'): 2
('101000100', '010010001'): 3
('101001000', '010010001'): 2
('101100000', '010010001'): 2
('000001101', '010010010'): 6
('000100101', '010010010'): 6
('000101001', '010010010'): 2
('000101100', '010010010'): 0
('001000101', '010010010'): 8
('001001001', '010010010'): 2
('001001100', '010010010'): 0
('001100001', '010010010'): 2
('001100100', '010010010'): 0
('001101000', '010010010'): 0
('100000101', '010010010'): 6
('100001001', '010010010'): 6
('100001100', '010010010'): 6
('100100001', '010010010'): 6
('100100100', '010010010'): 6
('100101000', '010010010'): 6
('101000001', '010010010'): 2
('101000100', '010010010'): 0
('101001000', '010010010'): 0
('101100000', '010010010'): 0
('001101100', '010010011'): None
('100101100', '010010011'): None
('101001100', '010010011'): None
('101100100', '010010011'): None
('101101000', '010010011'): None
('000001011', '010010100'): 6
('000100011', '010010100'): 6
('000101001', '010010100'): 6
('000101010', '010010100'): 0
('001000011', '010010100'): 8
('001001001', '010010100'): 8
('001001010', '010010100'): 0
('001100001', '010010100'): 8
('001100010', '010010100'): 0
('001101000', '010010100'): 0
('100000011', '010010100'): 6
('100001001', '010010100'): 6
('100001010', '010010100'): 6
('100100001', '010010100'): 6
('100100010', '010010100'): 6
('100101000', '010010100'): 6
('101000001', '010010100'): 3
('101000010', '010010100'): 0
('101001000', '010010100'): 0
('101100000', '010010100'): 0
('001101010', '010010101'): None
('100101010', '010010101'): None
('101001010', '010010101'): None
('101100010', '010010101'): None
('101101000', '010010101'): None
('001101001', '010010110'): None
('100101001', '010010110'): None
('101001001', '010010110'): None
('101100001', '010010110'): None
('101101000', '010010110'): None
('000000111', '010011000'): 6
('000100011', '010011000'): 2
('000100101', '010011000'): 6
('000100110', '010011000'): 0
('001000011', '010011000'): 2
('001000101', '010011000'): 8
('001000110', '010011000'): 0
('001100001', '010011000'): 2
('001100010', '010011000'): 0
('001100100', '010011000'): 0
('100000011', '010011000'): 6
('100000101', '010011000'): 6
('100000110', '010011000'): 6
('100100001', '010011000'): 6
('100100010', '010011000'): 6
('100100100', '010011000'): 6
('101000001', '010011000'): 5
('101000010', '010011000'): 0
('101000100', '010011000'): 1
('101100000', '010011000'): 0
('001100110', '010011001'): None
('100100110', '010011001'): None
('101000110', '010011001'): None
('101100010', '010011001'): None
('101100100', '010011001'): None
('001100101', '010011010'): None
('100100101', '010011010'): None
('101000101', '010011010'): None
('101100001', '010011010'): None
('101100100', '010011010'): None
('001100011', '010011100'): None
('100100011', '010011100'): None
('101000011', '010011100'): None
('101100001', '010011100'): None
('101100010', '010011100'): None
('000000011', '010100000'): 8
('000000101', '010100000'): 8
('000000110', '010100000'): 8
('000001001', '010100000'): 8
('000001010', '010100000'): 8
('000001100', '010100000'): 8
('000010001', '010100000'): 8
('000010010', '010100000'): 8
('000010100', '010100000'): 8
('000011000', '010100000'): 8
('001000001', '010100000'): 8
('001000010', '010100000'): 8
('001000100', '010100000'): 8
('001001000', '010100000'): 8
('001010000', '010100000'): 8
('100000001', '010100000'): 4
('100000010', '010100000'): 6
('100000100', '010100000'): 6
('100001000', '010100000'): 6
('100010000', '010100000'): 3
('101000000', '010100000'): 0
('000001110', '010100001'): 4
('000010110', '010100001'): 6
('000011010', '010100001'): 2
('000011100', '010100001'): 6
('001000110', '010100001'): 4
('001001010', '010100001'): 4
('001001100', '010100001'): 4
('001010010', '010100001'): 2
('001010100', '010100001'): 8
('001011000', '010100001'): 2
('100000110', '010100001'): 4
('100001010', '010100001'): 4
('100001100', '010100001'): 4
('100010010', '010100001'): 6
('100010100', '010100001'): 6
('100011000', '010100001'): 6
('101000010', '010100001'): 4
('101000100', '010100001'): 4
('101001000', '010100001'): 4
('101010000', '010100001'): 2
('000001101', '010100010'): 4
('000010101', '010100010'): 6
('000011001', '010100010'): 2
('000011100', '010100010'): 0
('001000101', '010100010'): 4
('001001001', '010100010'): 4
('001001100', '010100010'): 4
('001010001', '010100010'): 2
('001010100', '010100010'): 0
('001011000', '010100010'): 0
('100000101', '010100010'): 4
('100001001', '010100010'): 4
('100001100', '010100010'): 4
('100010001', '010100010'): 6
('100010100', '010100010'): 6
('100011000', '010100010'): 6
('101000001', '010100010'): 4
('101000100', '010100010'): 4
('101001000', '010100010'): 4
('101010000', '010100010'): 3
('001011100', '010100011'): None
('100011100', '010100011'): None
('101001100', '010100011'): None
('101010100', '010100011'): None
('101011000', '010100011'): None
('000001011', '010100100'): 4
('000010011', '010100100'): 6
('000011001', '010100100'): 6
('000011010', '010100100'): 0
('001000011', '010100100'): 4
('001001001', '010100100'): 4
('001001010', '010100100'): 4
('001010001', '010100100'): 8
('001010010', '010100100'): 0
('001011000', '010100100'): 0
('100000011', '010100100'): 4
('100001001', '010100100'): 4
('100001010', '010100100'): 4
('100010001', '010100100'): 6
('100010010', '010100100'): 6
('100011000', '010100100'): 6
('101000001', '010100100'): 4
('101000010', '010100100'): 4
('101001000', '010100100'): 4
('101010000', '010100100'): 0
('001011010', '010100101'): None
('100011010', '010100101'): None
('101001010', '010100101'): None
('101010010', '010100101'): None
('101011000', '010100101'): None
('001011001', '010100110'): None
('100011001', '010100110'): None
('101001001', '010100110'): None
('101010001', '010100110'): None
('101011000', '010100110'): 0
('000000111', '010101000'): 4
('000010011', '010101000'): 2
('000010101', '010101000'): 6
('000010110', '010101000'): 0
('001000011', '010101000'): 4
('001000101', '010101000'): 4
('001000110', '010101000'): 4
('001010001', '010101000'): 2
('001010010', '010101000'): 0
('001010100', '010101000'): 0
('100000011', '010101000'): 4
('100000101', '010101000'): 4
('100000110', '010101000'): 4
('100010001', '010101000'): 6
('100010010', '010101000'): 6
('100010100', '010101000'): 6
('101000001', '010101000'): 4
('101000010', '010101000'): 4
('101000100', '010101000'): 1
('101010000', '010101000'): 0
('001010110', '010101001'): None
('100010110', '010101001'): None
('101000110', '010101001'): None
('101010010', '010101001'): None
('101010100', '010101001'): None
('001010101', '010101010'): None
('100010101', '010101010'): None
('101000101', '010101010'): None
('101010001', '010101010'): None
('101010100', '010101010'): None
('001010011', '010101100'): None
('100010011', '010101100'): None
('101000011', '010101100'): None
('101010001', '010101100'): None
('101010010', '010101100'): None
('000000111', '010110000'): 6
('000001011', '010110000'): 2
('000001101', '010110000'): 6
('000001110', '010110000'): 0
('001000011', '010110000'): 2
('001000101', '010110000'): 8
('001000110', '010110000'): 0
('001001001', '010110000'): 2
('001001010', '010110000'): 0
('001001100', '010110000'): 0
('100000011', '010110000'): 6
('100000101', '010110000'): 6
('100000110', '010110000'): 6
('100001001', '010110000'): 6
('100001010', '010110000'): 6
('100001100', '010110000'): 6
('101000001', '010110000'): 3
('101000010', '010110000'): 2
('101000100', '010110000'): 0
('101001000', '010110000'): 0
('001001110', '010110001'): None
('100001110', '010110001'): None
('101000110', '010110001'): None
('101001010', '010110001'): None
('101001100', '010110001'): None
('001001101', '010110010'): None
('100001101', '010110010'): None
('101000101', '010110010'): None
('101001001', '010110010'): None
('101001100', '010110010'): None
('001001011', '010110100'): None
('100001011', '010110100'): None
('101000011', '010110100'): None
('101001001', '010110100'): None
('101001010', '010110100'): 0
('001000111', '010111000'): None
('100000111', '010111000'): None
('101000011', '010111000'): None
('101000101', '010111000'): None
('101000110', '010111000'): None
('000000011', '011000000'): 8
('000000101', '011000000'): 8
('000000110', '011000000'): 8
('000001001', '011000000'): 8
('000001010', '011000000'): 8
('000001100', '011000000'): 8
('000010001', '011000000'): 8
('000010010', '011000000'): 8
('000010100', '011000000'): 8
('000011000', '011000000'): 8
('000100001', '011000000'): 8
('000100010', '011000000'): 8
('000100100', '011000000'): 8
('000101000', '011000000'): 8
('000110000', '011000000'): 8
('100000001', '011000000'): 5
('100000010', '011000000'): 0
('100000100', '011000000'): 5
('100001000', '011000000'): 0
('100010000', '011000000'): 5
('100100000', '011000000'): 0
('000001110', '011000001'): 4
('000010110', '011000001'): 8
('000011010', '011000001'): 2
('000011100', '011000001'): 8
('000100110', '011000001'): 4
('000101010', '011000001'): 4
('000101100', '011000001'): 4
('000110010', '011000001'): 2
('000110100', '011000001'): 8
('000111000', '011000001'): 2
('100000110', '011000001'): 4
('100001010', '011000001'): 4
('100001100', '011000001'): 4
('100010010', '011000001'): 2
('100010100', '011000001'): 3
('100011000', '011000001'): 2
('100100010', '011000001'): 4
('100100100', '011000001'): 4
('100101000', '011000001'): 4
('100110000', '011000001'): 2
('000001101', '011000010'): 4
('000010101', '011000010'): 8
('000011001', '011000010'): 2
('000011100', '011000010'): 0
('000100101', '011000010'): 4
('000101001', '011000010'): 4
('000101100', '011000010'): 4
('000110001', '011000010'): 2
('000110100', '011000010'): 0
('000111000', '011000010'): 0
('100000101', '011000010'): 4
('100001001', '011000010'): 4
('100001100', '011000010'): 4
('100010001', '011000010'): 2
('100010100', '011000010'): 0
('100011000', '011000010'): 0
('100100001', '011000010'): 4
('100100100', '011000010'): 4
('100101000', '011000010'): 4
('100110000', '011000010'): 0
('000111100', '011000011'): None
('100011100', '011000011'): None
('100101100', '011000011'): None
('100110100', '011000011'): None
('100111000', '011000011'): None
('000001011', '011000100'): 4
('000010011', '011000100'): 8
('000011001', '011000100'): 8
('000011010', '011000100'): 0
('000100011', '011000100'): 4
('000101001', '011000100'): 4
('000101010', '011000100'): 4
('000110001', '011000100'): 8
('000110010', '011000100'): 0
('000111000', '011000100'): 0
('100000011', '011000100'): 4
('100001001', '011000100'): 4
('100001010', '011000100'): 4
('100010001', '011000100'): 3
('100010010', '011000100'): 0
('100011000', '011000100'): 0
('100100001', '011000100'): 4
('100100010', '011000100'): 4
('100101000', '011000100'): 4
('100110000', '011000100'): 0
('000111010', '011000101'): None
('100011010', '011000101'): None
('100101010', '011000101'): None
('100110010', '011000101'): None
('100111000', '011000101'): None
('000111001', '011000110'): None
('100011001', '011000110'): None
('100101001', '011000110'): None
('100110001', '011000110'): None
('100111000', '011000110'): None
('000000111', '011001000'): 4
('000010011', '011001000'): 2
('000010101', '011001000'): 8
('000010110', '011001000'): 0
('000100011', '011001000'): 4
('000100101', '011001000'): 4
('000100110', '011001000'): 4
('000110001', '011001000'): 2
('000110010', '011001000'): 0
('000110100', '011001000'): 0
('100000011', '011001000'): 4
('100000101', '011001000'): 4
('100000110', '011001000'): 4
('100010001', '011001000'): 2
('100010010', '011001000'): 0
