('000010010', '100001000'):1083.2206249999983
('000010010', '100100000'):1083.2206249999983
('000010010', '101000000'):1083.2206249999983
('000010010', '110000000'):1182.0780476190357
('000010011', '000101100'):30.978444444444392
('000010011', '001001100'):30.978444444444392
('000010011', '001100100'):30.978444444444392
('000010011', '001101000'):30.978444444444392
('000010011', '010001100'):34.8507499999999
('000010011', '010100100'):34.8507499999999
('000010011', '010101000'):34.8507499999999
('000010011', '011000100'):34.85074999999989
('000010011', '011001000'):34.8507499999999
('000010011', '011100000'):34.8507499999999
('000010011', '100001100'):34.8507499999999
('000010011', '100100100'):34.8507499999999
('000010011', '100101000'):34.8507499999999
('000010011', '101000100'):34.22449999999989
('000010011', '101001000'):34.8507499999999
('000010011', '101100000'):34.8507499999999
('000010011', '110000100'):39.82942857142836
('000010011', '110001000'):39.82942857142836
('000010011', '110100000'):39.82942857142836
('000010011', '111000000'):39.829428571428345
('000010100', '000000011'):963.141111111112
('000010100', '000001001'):963.141111111112
('000010100', '000001010'):963.141111111112
('000010100', '000100001'):963.141111111112
('000010100', '000100010'):963.141111111112
('000010100', '000101000'):963.141111111112
('000010100', '001000001'):963.141111111112
('000010100', '001000010'):963.141111111112
('000010100', '001001000'):963.141111111112
('000010100', '001100000'):963.141111111112
('000010100', '010000001'):1083.5337499999964
('000010100', '010000010'):1083.5337499999964
('000010100', '010001000'):1083.5337499999964
('000010100', '010100000'):1083.5337499999964
('000010100', '011000000'):1083.5337499999964
('000010100', '100000001'):1083.2206249999983
('000010100', '100000010'):1083.2206249999983
('000010100', '100001000'):1083.2206249999983
('000010100', '100100000'):1083.2206249999983
('000010100', '101000000'):1083.2206249999983
('000010100', '110000000'):1182.0780476190357
('000010101', '000101010'):30.978444444444392
('000010101', '001001010'):30.978444444444392
('000010101', '001100010'):30.978444444444392
('000010101', '001101000'):30.978444444444392
('000010101', '010001010'):34.8507499999999
('000010101', '010100010'):34.8507499999999
('000010101', '010101000'):34.8507499999999
('000010101', '011000010'):34.85074999999989
('000010101', '011001000'):34.85074999999989
('000010101', '011100000'):34.85074999999989
('000010101', '100001010'):34.8507499999999
('000010101', '100100010'):34.8507499999999
('000010101', '100101000'):34.8507499999999
('000010101', '101000010'):34.22449999999989
('000010101', '101001000'):34.22449999999989
('000010101', '101100000'):34.22449999999989
('000010101', '110000010'):39.82942857142836
('000010101', '110001000'):39.82942857142836
('000010101', '110100000'):39.82942857142836
('000010101', '111000000'):39.11371428571408
('000010110', '000101001'):30.978444444444392
('000010110', '001001001'):30.978444444444392
('000010110', '001100001'):30.978444444444392
('000010110', '001101000'):30.978444444444392
('000010110', '010001001'):34.8507499999999
('000010110', '010100001'):34.8507499999999
('000010110', '010101000'):34.8507499999999
('000010110', '011000001'):34.85074999999989
('000010110', '011001000'):34.8507499999999
('000010110', '011100000'):34.8507499999999
('000010110', '100001001'):34.8507499999999
('000010110', '100100001'):34.8507499999999
('000010110', '100101000'):34.8507499999999
('000010110', '101000001'):34.22449999999989
('000010110', '101001000'):34.8507499999999
('000010110', '101100000'):34.8507499999999
('000010110', '110000001'):39.82942857142836
('000010110', '110001000'):39.82942857142836
('000010110', '110100000'):39.82942857142836
('000010110', '111000000'):39.829428571428345
('000010111', '011101000'):0
('000010111', '101101000'):0
('000010111', '110101000'):0
('000010111', '111001000'):0
('000010111', '111100000'):0
('000011000', '000000011'):963.141111111112
('000011000', '000000101'):963.141111111112
('000011000', '000000110'):963.141111111112
('000011000', '000100001'):963.141111111112
('000011000', '000100010'):963.141111111112
('000011000', '000100100'):963.141111111112
('000011000', '001000001'):963.141111111112
('000011000', '001000010'):963.141111111112
('000011000', '001000100'):963.141111111112
('000011000', '001100000'):963.141111111112
('000011000', '010000001'):1083.5337499999964
('000011000', '010000010'):1083.5337499999964
('000011000', '010000100'):1083.5337499999964
('000011000', '010100000'):1083.5337499999964
('000011000', '011000000'):1083.5337499999964
('000011000', '100000001'):1083.2206249999983
('000011000', '100000010'):1083.2206249999983
('000011000', '100000100'):1083.2206249999983
('000011000', '100100000'):1083.2206249999983
('000011000', '101000000'):1083.2206249999983
('000011000', '110000000'):1182.0780476190357
('000011001', '000100110'):30.978444444444392
('000011001', '001000110'):30.978444444444392
('000011001', '001100010'):30.978444444444392
('000011001', '001100100'):30.978444444444392
('000011001', '010000110'):34.8507499999999
('000011001', '010100010'):34.8507499999999
('000011001', '010100100'):34.8507499999999
('000011001', '011000010'):34.8507499999999
('000011001', '011000100'):34.85074999999989
('000011001', '011100000'):34.8507499999999
('000011001', '100000110'):34.8507499999999
('000011001', '100100010'):34.8507499999999
('000011001', '100100100'):34.8507499999999
('000011001', '101000010'):34.8507499999999
('000011001', '101000100'):34.22449999999989
('000011001', '101100000'):34.8507499999999
('000011001', '110000010'):39.82942857142836
('000011001', '110000100'):39.82942857142836
('000011001', '110100000'):39.82942857142836
('000011001', '111000000'):39.829428571428345
('000011010', '000100101'):30.978444444444392
('000011010', '001000101'):30.978444444444392
('000011010', '001100001'):30.978444444444392
('000011010', '001100100'):30.978444444444392
('000011010', '010000101'):34.8507499999999
('000011010', '010100001'):34.8507499999999
('000011010', '010100100'):34.8507499999999
('000011010', '011000001'):34.8507499999999
('000011010', '011000100'):34.8507499999999
('000011010', '011100000'):34.8507499999999
('000011010', '100000101'):34.8507499999999
('000011010', '100100001'):34.8507499999999
('000011010', '100100100'):34.8507499999999
('000011010', '101000001'):34.8507499999999
('000011010', '101000100'):34.8507499999999
('000011010', '101100000'):34.8507499999999
('000011010', '110000001'):39.82942857142836
('000011010', '110000100'):39.82942857142836
('000011010', '110100000'):39.82942857142836
('000011010', '111000000'):39.829428571428345
('000011011', '011100100'):0
('000011011', '101100100'):0
('000011011', '110100100'):0
('000011011', '111000100'):0
('000011011', '111100000'):0
('000011100', '000100011'):30.978444444444392
('000011100', '001000011'):30.978444444444392
('000011100', '001100001'):30.978444444444392
('000011100', '001100010'):30.978444444444392
('000011100', '010000011'):34.8507499999999
('000011100', '010100001'):34.8507499999999
('000011100', '010100010'):34.8507499999999
('000011100', '011000001'):34.85074999999989
('000011100', '011000010'):34.8507499999999
('000011100', '011100000'):34.8507499999999
('000011100', '100000011'):34.8507499999999
('000011100', '100100001'):34.8507499999999
('000011100', '100100010'):34.8507499999999
('000011100', '101000001'):34.22449999999989
('000011100', '101000010'):34.8507499999999
('000011100', '101100000'):34.8507499999999
('000011100', '110000001'):39.82942857142836
('000011100', '110000010'):39.82942857142836
('000011100', '110100000'):39.82942857142836
('000011100', '111000000'):39.829428571428345
('000011101', '011100010'):0
('000011101', '101100010'):0
('000011101', '110100010'):0
('000011101', '111000010'):0
('000011101', '111100000'):0
('000011110', '011100001'):0
('000011110', '101100001'):0
('000011110', '110100001'):0
('000011110', '111000001'):0
('000011110', '111100000'):0
('000100000', '000000001'):8366.272033333282
('000100000', '000000010'):8366.272033333282
('000100000', '000000100'):8366.272033333282
('000100000', '000001000'):8366.272033333282
('000100000', '000010000'):8366.272033333282
('000100000', '001000000'):8366.272033333282
('000100000', '010000000'):9410.412131250016
('000100000', '100000000'):9412.05603750001
('000100001', '000000110'):963.141111111112
('000100001', '000001010'):963.141111111112
('000100001', '000001100'):963.141111111112
('000100001', '000010010'):963.141111111112
('000100001', '000010100'):963.141111111112
('000100001', '000011000'):963.141111111112
('000100001', '001000010'):963.141111111112
('000100001', '001000100'):963.141111111112
('000100001', '001001000'):963.141111111112
('000100001', '001010000'):963.141111111112
('000100001', '010000010'):1083.5337499999964
('000100001', '010000100'):1083.5337499999964
('000100001', '010001000'):1083.5337499999964
('000100001', '010010000'):1083.5337499999964
('000100001', '011000000'):1083.5337499999964
('000100001', '100000010'):1083.2206249999983
('000100001', '100000100'):1083.2206249999983
('000100001', '100001000'):1083.2206249999983
('000100001', '100010000'):1083.2206249999983
('000100001', '101000000'):1083.2206249999983
('000100001', '110000000'):1182.0780476190357
('000100010', '000000101'):963.141111111112
('000100010', '000001001'):963.141111111112
('000100010', '000001100'):963.141111111112
('000100010', '000010001'):963.141111111112
('000100010', '000010100'):963.141111111112
('000100010', '000011000'):963.141111111112
('000100010', '001000001'):963.141111111112
('000100010', '001000100'):963.141111111112
('000100010', '001001000'):963.141111111112
('000100010', '001010000'):963.141111111112
('000100010', '010000001'):1083.5337499999964
('000100010', '010000100'):1083.5337499999964
('000100010', '010001000'):1083.5337499999964
('000100010', '010010000'):1083.5337499999964
('000100010', '011000000'):1083.5337499999964
('000100010', '100000001'):1083.2206249999983
('000100010', '100000100'):1083.2206249999983
('000100010', '100001000'):1083.2206249999983
('000100010', '100010000'):1083.2206249999983
('000100010', '101000000'):1083.2206249999983
('000100010', '110000000'):1182.0780476190357
('000100011', '000011100'):30.978444444444392
('000100011', '001001100'):31.53511111111107
('000100011', '001010100'):30.978444444444392
('000100011', '001011000'):30.978444444444392
('000100011', '010001100'):35.476999999999904
('000100011', '010010100'):34.8507499999999
('000100011', '010011000'):34.8507499999999
('000100011', '011000100'):35.476999999999904
('000100011', '011001000'):35.476999999999904
('000100011', '011010000'):34.8507499999999
('000100011', '100001100'):35.476999999999904
('000100011', '100010100'):34.8507499999999
('000100011', '100011000'):34.8507499999999
('000100011', '101000100'):35.476999999999904
('000100011', '101001000'):35.476999999999904
('000100011', '101010000'):34.8507499999999
('000100011', '110000100'):40.54514285714266
('000100011', '110001000'):40.54514285714266
('000100011', '110010000'):39.82942857142836
('000100011', '111000000'):40.54514285714266
('000100100', '000000011'):963.141111111112
('000100100', '000001001'):963.141111111112
('000100100', '000001010'):963.141111111112
('000100100', '000010001'):963.141111111112
('000100100', '000010010'):963.141111111112
('000100100', '000011000'):963.141111111112
('000100100', '001000001'):963.141111111112
('000100100', '001000010'):963.141111111112
('000100100', '001001000'):963.141111111112
('000100100', '001010000'):963.141111111112
('000100100', '010000001'):1083.5337499999964
('000100100', '010000010'):1083.5337499999964
('000100100', '010001000'):1083.5337499999964
('000100100', '010010000'):1083.5337499999964
('000100100', '011000000'):1083.5337499999964
('000100100', '100000001'):1083.2206249999983
('000100100', '100000010'):1083.2206249999983
('000100100', '100001000'):1083.2206249999983
('000100100', '100010000'):1083.2206249999983
('000100100', '101000000'):1083.2206249999983
('000100100', '110000000'):1182.0780476190357
('000100101', '000011010'):30.978444444444392
('000100101', '001001010'):31.53511111111107
('000100101', '001010010'):30.978444444444392
('000100101', '001011000'):30.978444444444392
('000100101', '010001010'):35.476999999999904
('000100101', '010010010'):34.8507499999999
('000100101', '010011000'):34.8507499999999
('000100101', '011000010'):35.476999999999904
('000100101', '011001000'):35.476999999999904
('000100101', '011010000'):34.85074999999989
('000100101', '100001010'):35.476999999999904
('000100101', '100010010'):34.8507499999999
('000100101', '100011000'):34.8507499999999
('000100101', '101000010'):35.476999999999904
('000100101', '101001000'):35.476999999999904
('000100101', '101010000'):34.22449999999989
('000100101', '110000010'):40.54514285714266
('000100101', '110001000'):40.54514285714266
('000100101', '110010000'):39.82942857142836
('000100101', '111000000'):40.54514285714266
('000100110', '000011001'):30.978444444444392
('000100110', '001001001'):31.53511111111107
('000100110', '001010001'):30.978444444444392
('000100110', '001011000'):30.978444444444392
('000100110', '010001001'):35.476999999999904
('000100110', '010010001'):34.8507499999999
('000100110', '010011000'):34.8507499999999
('000100110', '011000001'):35.476999999999904
('000100110', '011001000'):35.476999999999904
('000100110', '011010000'):34.8507499999999
('000100110', '100001001'):35.476999999999904
('000100110', '100010001'):34.8507499999999
('000100110', '100011000'):34.8507499999999
('000100110', '101000001'):35.476999999999904
('000100110', '101001000'):35.476999999999904
('000100110', '101010000'):34.8507499999999
('000100110', '110000001'):40.54514285714266
('000100110', '110001000'):40.54514285714266
('000100110', '110010000'):39.82942857142836
('000100110', '111000000'):40.54514285714266
('000100111', '011011000'):0
('000100111', '101011000'):0
('000100111', '110011000'):0
('000100111', '111001000'):0
('000100111', '111010000'):0
('000101000', '000000011'):963.141111111112
('000101000', '000000101'):963.141111111112
('000101000', '000000110'):963.141111111112
('000101000', '000010001'):963.141111111112
('000101000', '000010010'):963.141111111112
('000101000', '000010100'):963.141111111112
('000101000', '001000001'):963.141111111112
('000101000', '001000010'):963.141111111112
('000101000', '001000100'):963.141111111112
('000101000', '001010000'):963.141111111112
('000101000', '010000001'):1083.5337499999964
('000101000', '010000010'):1083.5337499999964
('000101000', '010000100'):1083.5337499999964
('000101000', '010010000'):1083.5337499999964
('000101000', '011000000'):1083.5337499999964
('000101000', '100000001'):1083.2206249999983
('000101000', '100000010'):1083.2206249999983
('000101000', '100000100'):1083.2206249999983
('000101000', '100010000'):1083.2206249999983
('000101000', '101000000'):1083.2206249999983
('000101000', '110000000'):1182.0780476190357
('000101001', '000010110'):30.978444444444392
('000101001', '001000110'):31.53511111111107
('000101001', '001010010'):30.978444444444392
('000101001', '001010100'):30.978444444444392
('000101001', '010000110'):35.476999999999904
('000101001', '010010010'):34.8507499999999
('000101001', '010010100'):34.8507499999999
('000101001', '011000010'):35.476999999999904
('000101001', '011000100'):35.476999999999904
('000101001', '011010000'):34.8507499999999
('000101001', '100000110'):35.476999999999904
('000101001', '100010010'):34.8507499999999
('000101001', '100010100'):34.8507499999999
('000101001', '101000010'):35.476999999999904
('000101001', '101000100'):35.476999999999904
('000101001', '101010000'):34.8507499999999
('000101001', '110000010'):40.54514285714266
('000101001', '110000100'):40.54514285714266
('000101001', '110010000'):39.82942857142836
('000101001', '111000000'):40.54514285714266
('000101010', '000010101'):30.978444444444392
('000101010', '001000101'):31.53511111111107
('000101010', '001010001'):30.978444444444392
('000101010', '001010100'):30.978444444444392
('000101010', '010000101'):35.476999999999904
('000101010', '010010001'):34.8507499999999
('000101010', '010010100'):34.8507499999999
('000101010', '011000001'):35.476999999999904
('000101010', '011000100'):35.476999999999904
('000101010', '011010000'):34.8507499999999
('000101010', '100000101'):35.476999999999904
('000101010', '100010001'):34.8507499999999
('000101010', '100010100'):34.8507499999999
('000101010', '101000001'):35.476999999999904
('000101010', '101000100'):35.476999999999904
('000101010', '101010000'):34.8507499999999
('000101010', '110000001'):40.54514285714266
('000101010', '110000100'):40.54514285714266
('000101010', '110010000'):39.82942857142836
('000101010', '111000000'):40.54514285714266
('000101011', '011010100'):0
('000101011', '101010100'):0
('000101011', '110010100'):0
('000101011', '111000100'):0
('000101011', '111010000'):0
('000101100', '000010011'):30.978444444444392
('000101100', '001000011'):31.53511111111107
('000101100', '001010001'):30.978444444444392
('000101100', '001010010'):30.978444444444392
('000101100', '010000011'):35.476999999999904
('000101100', '010010001'):34.8507499999999
('000101100', '010010010'):34.8507499999999
('000101100', '011000001'):35.476999999999904
('000101100', '011000010'):35.476999999999904
('000101100', '011010000'):34.8507499999999
('000101100', '100000011'):35.476999999999904
('000101100', '100010001'):34.8507499999999
('000101100', '100010010'):34.8507499999999
('000101100', '101000001'):35.476999999999904
('000101100', '101000010'):35.476999999999904
('000101100', '101010000'):34.8507499999999
('000101100', '110000001'):40.54514285714266
('000101100', '110000010'):40.54514285714266
('000101100', '110010000'):39.82942857142836
('000101100', '111000000'):40.54514285714266
('000101101', '011010010'):0
('000101101', '101010010'):0
('000101101', '110010010'):0
('000101101', '111000010'):0
('000101101', '111010000'):0
('000101110', '011010001'):0
('000101110', '101010001'):0
('000101110', '110010001'):0
('000101110', '111000001'):0
('000101110', '111010000'):0
('000110000', '000000011'):963.141111111112
('000110000', '000000101'):963.141111111112
('000110000', '000000110'):963.141111111112
('000110000', '000001001'):963.141111111112
('000110000', '000001010'):963.141111111112
('000110000', '000001100'):963.141111111112
('000110000', '001000001'):963.141111111112
('000110000', '001000010'):963.141111111112
('000110000', '001000100'):963.141111111112
('000110000', '001001000'):963.141111111112
('000110000', '010000001'):1083.5337499999964
('000110000', '010000010'):1083.5337499999964
('000110000', '010000100'):1083.5337499999964
('000110000', '010001000'):1083.5337499999964
('000110000', '011000000'):1083.5337499999964
('000110000', '100000001'):1083.2206249999983
('000110000', '100000010'):1083.2206249999983
('000110000', '100000100'):1083.2206249999983
('000110000', '100001000'):1083.2206249999983
('000110000', '101000000'):1083.2206249999983
('000110000', '110000000'):1182.0780476190357
('000110001', '000001110'):30.978444444444392
('000110001', '001000110'):30.978444444444392
('000110001', '001001010'):30.978444444444392
('000110001', '001001100'):30.978444444444392
('000110001', '010000110'):34.8507499999999
('000110001', '010001010'):34.8507499999999
('000110001', '010001100'):34.8507499999999
('000110001', '011000010'):34.8507499999999
('000110001', '011000100'):34.85074999999989
('000110001', '011001000'):34.8507499999999
('000110001', '100000110'):34.8507499999999
('000110001', '100001010'):34.8507499999999
('000110001', '100001100'):34.8507499999999
('000110001', '101000010'):34.8507499999999
('000110001', '101000100'):34.22449999999989
('000110001', '101001000'):34.8507499999999
('000110001', '110000010'):39.82942857142836
('000110001', '110000100'):39.82942857142836
('000110001', '110001000'):39.82942857142836
('000110001', '111000000'):39.829428571428345
('000110010', '000001101'):30.978444444444392
